mysql> SELECT * FROM MenuPageClean WHERE menu_id NOT IN (SELECT id FROM menuclean);
+-------+---------+-------------+-----------------+-------------+------------+
| id    | menu_id | page_number | image_id        | full_height | full_width |
| 14371 |   17255 |           2 | 4000008655      |        2883 |       2025 |
| 14372 |   17255 |           1 | 466601          |        2864 |       2418 |
| 14383 |   17260 |           2 | 4000008947      |        2910 |       2116 |
| 14384 |   17260 |           1 | 466783          |        2884 |       2083 |
| 14385 |   17261 |           2 | 4000008948      |        3299 |       2087 |
| 14386 |   17261 |           1 | 466784          |        3291 |       2088 |
| 14401 |   17265 |           2 | 4000008960      |        2972 |       2072 |
| 14402 |   17265 |           1 | 466788          |        2970 |       2067 |
| 14403 |   17266 |           2 | 4000008961      |        2901 |       2108 |
| 14404 |   17266 |           1 | 466792          |        2893 |       2093 |
| 14405 |   17267 |           2 | 4000008962      |        4600 |       2775 |
| 14406 |   17267 |           3 | 4000008963      |        4659 |       2857 |
| 14407 |   17267 |           4 | 4000008964      |        4635 |       2769 |
| 14408 |   17267 |           1 | 466793          |        4586 |       2803 |
| 14409 |   17268 |           2 | 4000008965      |        2454 |       1572 |
| 14410 |   17268 |           1 | 466794          |        2458 |       1565 |
| 14411 |   17269 |           2 | 4000008967      |        3067 |       1943 |
| 14412 |   17269 |           1 | 466796          |        3056 |       1910 |
| 14413 |   17270 |           2 | 4000008968      |        2779 |       2338 |
| 14414 |   17270 |           1 | 466797          |        2785 |       2297 |
| 14415 |   17271 |           2 | 4000008974      |        3022 |       1898 |
| 14416 |   17271 |           1 | 466801          |        3064 |       1911 |
| 14417 |   17272 |           2 | 4000008978      |        2910 |       1905 |
| 14418 |   17272 |           1 | 466803          |        2931 |       1918 |
| 14419 |   17273 |           2 | 4000010560      |        3215 |       2264 |
| 14420 |   17273 |           1 | 468686          |        3239 |       2282 |
| 14421 |   17274 |           2 | 4000010562      |        3228 |       2283 |
| 14422 |   17274 |           1 | 468688          |        3230 |       2304 |
| 14427 |   17276 |           2 | 4000010578      |        4006 |       4280 |
| 14428 |   17276 |           1 | 468700          |        3960 |       4274 |
| 14429 |   17277 |           2 | 4000010581      |        2867 |       1985 |
| 14430 |   17277 |           1 | 468703          |        2846 |       1937 |
| 14496 |   17300 |           2 | 4000008191      |        5036 |       2756 |
| 14497 |   17300 |           3 | 4000008192      |        5059 |       2866 |
| 14498 |   17300 |           4 | 4000008193      |        5055 |       2998 |
| 14499 |   17300 |           1 | 475839          |        5055 |       2966 |
| 14508 |   17305 |           2 | 4000008198      |        2695 |       2050 |
| 14509 |   17305 |           3 | 4000008199      |        2668 |       2013 |
| 14510 |   17305 |           4 | 4000008200      |        2674 |       2015 |
| 14511 |   17305 |           5 | 4000008201      |        2625 |       1930 |
| 14512 |   17305 |           6 | 4000008202      |        2690 |       1939 |
| 14513 |   17305 |           7 | 4000008203      |        2648 |       1989 |
| 14514 |   17305 |           8 | 4000008204      |        2661 |       2433 |
| 14515 |   17305 |           1 | 475845          |        2661 |       2484 |
| 14518 |   17307 |           2 | 4000008206      |        2837 |       1891 |
| 14519 |   17307 |           1 | 475847          |        2895 |       1930 |
| 14568 |   17323 |           2 | 4000009367      |        2257 |       1577 |
| 14569 |   17323 |           1 | 467020          |        2260 |       1604 |
| 14570 |   17324 |           2 | 4000009368      |        2949 |       1955 |
| 14571 |   17324 |           1 | 467021          |        2961 |       1933 |
| 14572 |   17325 |           2 | 4000009369      |        2936 |       1958 |
| 14573 |   17325 |           1 | 467022          |        2930 |       1936 |
| 14614 |   17342 |           2 | 4000007998      |        3143 |       2358 |
| 14615 |   17342 |           1 | 475692          |        3130 |       2351 |
| 14622 |   17345 |           2 | 4000008006      |        3649 |       2585 |
| 14623 |   17345 |           3 | 4000008007      |        3641 |       2539 |
| 14624 |   17345 |           4 | 4000008008      |        3652 |       2585 |
| 14625 |   17345 |           1 | 475698          |        3651 |       2587 |
| 14626 |   17346 |           2 | 4000008009      |        4057 |       2576 |
| 14627 |   17346 |           3 | 4000008010      |        4089 |       2588 |
| 14628 |   17346 |           4 | 4000008011      |        4084 |       2606 |
| 14629 |   17346 |           1 | 475699          |        4044 |       2537 |
| 14630 |   17347 |           2 | 4000008012      |        4521 |       2846 |
| 14631 |   17347 |           3 | 4000008013      |        4502 |       2803 |
| 14632 |   17347 |           4 | 4000008014      |        4551 |       2965 |
| 14633 |   17347 |           1 | 475700          |        4550 |       2948 |
| 14634 |   17348 |           2 | 4000008015      |        2792 |       2251 |
| 14635 |   17348 |           1 | 475701          |        2801 |       2302 |
| 14664 |   17359 |           2 | 4000008982      |        2062 |       1693 |
| 14665 |   17359 |           1 | 466807          |        2101 |       1713 |
| 14708 |   17376 |           2 | 4000009390      |        2906 |       2454 |
| 14709 |   17376 |           1 | 467040          |        2892 |       2418 |
| 14736 |   17385 |           2 | 4000009411      |        3541 |       2356 |
| 14737 |   17385 |           1 | 467051          |        3566 |       2336 |
| 14738 |   17386 |           2 | 4000009412      |        4563 |       3014 |
| 14739 |   17386 |           1 | 467055          |        4535 |       3042 |
| 14758 |   17392 |           2 | 4000008449      |        2833 |       2389 |
| 14759 |   17392 |           1 | 466458          |        2776 |       2372 |
| 14760 |   17393 |           2 | 4000008452      |        3907 |       2521 |
| 14761 |   17393 |           1 | 466459          |        3900 |       2532 |
| 14764 |   17395 |           2 | 4000008454      |        3737 |       2898 |
| 14765 |   17395 |           1 | 466461          |        3752 |       2965 |
| 14862 |   17436 |           2 | 4000009018      |        4137 |       2718 |
| 14863 |   17436 |           1 | 466831          |        4094 |       2710 |
| 14864 |   17437 |           2 | 4000009019      |        3879 |       2669 |
| 14865 |   17437 |           1 | 466832          |        3826 |       2634 |
| 14866 |   17438 |           2 | 4000009022      |        2941 |       1832 |
| 14867 |   17438 |           1 | 466835          |        2901 |       1829 |
| 14868 |   17439 |           2 | 4000009026      |        3124 |       1974 |
| 14869 |   17439 |           1 | 466839          |        3118 |       2010 |
| 14870 |   17440 |           2 | 4000009027      |        3673 |       2693 |
| 14871 |   17440 |           1 | 466840          |        3667 |       2737 |
| 14872 |   17441 |           2 | 4000009028      |        4399 |       2698 |
| 14873 |   17441 |           1 | 466841          |        4421 |       2711 |
| 14874 |   17442 |           2 | 4000009029      |        3866 |       2496 |
| 14875 |   17442 |           3 | 4000009030      |        3868 |       2480 |
| 14876 |   17442 |           4 | 4000009031      |        3954 |       2543 |
| 14877 |   17442 |           1 | 466842          |        3888 |       2527 |
| 14882 |   17444 |           2 | 4000009040      |        2719 |       1822 |
| 14883 |   17444 |           1 | 466849          |        2704 |       1831 |
| 14884 |   17445 |           2 | 4000008211      |        2600 |       1700 |
| 14885 |   17445 |           1 | 475854          |        2622 |       1783 |
| 14886 |   17446 |           2 | 4000008212      |        3095 |       2149 |
| 14887 |   17446 |           1 | 475855          |        3086 |       2163 |
| 14888 |   17447 |           2 | 4000008216      |        3893 |       2291 |
| 14889 |   17447 |           1 | 475857          |        3896 |       2327 |
| 14898 |   17452 |           2 | 4000008221      |        2891 |       2496 |
| 14899 |   17452 |           1 | 475864          |        2925 |       2387 |
| 14904 |   17454 |           2 | 4000008227      |        3359 |       2187 |
| 14905 |   17454 |           1 | 475867          |        3318 |       2161 |
| 14908 |   17456 |           2 | 4000008229      |        3353 |       2174 |
| 14909 |   17456 |           1 | 475869          |        3367 |       2161 |
| 14912 |   17458 |           2 | 4000008231      |        3117 |       2042 |
| 14913 |   17458 |           1 | 475871          |        3090 |       2063 |
| 14914 |   17459 |           2 | 4000008235      |        2885 |       1826 |
| 14915 |   17459 |           3 | 4000008236      |        2854 |       1835 |
| 14916 |   17459 |           4 | 4000008237      |        2923 |       1993 |
| 14917 |   17459 |           1 | 475875          |        2892 |       1949 |
| 14918 |   17460 |           2 | 4000008238      |        3021 |       1900 |
| 14919 |   17460 |           1 | 475876          |        3044 |       1981 |
| 14920 |   17461 |           2 | 4000008239      |        3366 |       2970 |
| 14921 |   17461 |           1 | 475877          |        3372 |       2962 |
| 14922 |   17462 |           2 | 4000008240      |        2893 |       2376 |
| 14923 |   17462 |           1 | 475878          |        2888 |       2317 |
| 14924 |   17463 |           2 | 4000008033      |        2828 |       1700 |
| 14925 |   17463 |           1 | 475711          |        2811 |       1688 |
| 14930 |   17465 |           2 | 4000008043      |        3865 |       2896 |
| 14931 |   17465 |           1 | 475715          |        3856 |       2909 |
| 14932 |   17466 |           2 | 4000008044      |        3241 |       2380 |
| 14933 |   17466 |           1 | 475716          |        3237 |       2385 |
| 14934 |   17467 |           2 | 4000008045      |        4305 |       2601 |
| 14935 |   17467 |           3 | 4000008046      |        4298 |       2580 |
| 14936 |   17467 |           4 | 4000008047      |        4295 |       2685 |
| 14937 |   17467 |           1 | 475717          |        4310 |       2696 |
| 14938 |   17468 |           2 | 4000008048      |        3937 |       2594 |
| 14939 |   17468 |           3 | 4000008049      |        3931 |       2634 |
| 14940 |   17468 |           4 | 4000008050      |        3925 |       2706 |
| 14941 |   17468 |           1 | 475718          |        3959 |       2704 |
| 14942 |   17469 |           2 | 4000008051      |        4080 |       2826 |
| 14943 |   17469 |           3 | 4000008052      |        4066 |       2818 |
| 14944 |   17469 |           4 | 4000008053      |        4070 |       2909 |
| 14945 |   17469 |           1 | 475719          |        4071 |       2900 |
| 14946 |   17470 |           2 | 4000008054      |        3269 |       2140 |
| 14947 |   17470 |           1 | 475720          |        3288 |       2149 |
| 14948 |   17471 |           2 | 4000008055      |        3287 |       2135 |
| 14949 |   17471 |           1 | 475721          |        3297 |       2162 |
| 14952 |   17473 |           2 | 4000008057      |        2015 |       1398 |
| 14953 |   17473 |           1 | 475723          |        2011 |       1392 |
| 14954 |   17474 |           2 | 4000008058      |        2948 |       2202 |
| 14955 |   17474 |           3 | 4000008059      |        2957 |       1891 |
| 14956 |   17474 |           4 | 4000008060      |        2962 |       1884 |
| 14957 |   17474 |           1 | 475724          |        2947 |       2208 |
| 14962 |   17476 |           2 | 4000008064      |        3102 |       1897 |
| 14963 |   17476 |           1 | 475726          |        3286 |       1901 |
| 14972 |   17478 |           2 | 4000008072      |        2878 |       1814 |
| 14973 |   17478 |           1 | 475728          |        2901 |       1835 |
| 14974 |   17479 |           2 | 4000008073      |        3877 |       2359 |
| 14975 |   17479 |           3 | 4000008074      |        3894 |       2404 |
| 14976 |   17479 |           4 | 4000008075      |        3864 |       2464 |
| 14977 |   17479 |           1 | 475729          |        3864 |       2460 |
| 14978 |   17480 |           2 | 4000008080      |        2599 |       1688 |
| 14979 |   17480 |           1 | 475734          |        2592 |       1684 |
| 14980 |   17481 |           2 | 4000008082      |        2579 |       1680 |
| 14981 |   17481 |           1 | 475736          |        2581 |       1655 |
| 14982 |   17482 |           2 | 4000008084      |        2591 |       1683 |
| 14983 |   17482 |           1 | 475738          |        2574 |       1690 |
| 14984 |   17483 |           2 | 4000008241      |        1818 |       2712 |
| 14985 |   17483 |           1 | 475879          |        2730 |       1835 |
| 14986 |   17484 |           2 | 4000008245      |        3309 |       2152 |
| 14987 |   17484 |           1 | 475881          |        3299 |       2153 |
| 14988 |   17485 |           2 | 4000008246      |        3512 |       2415 |
| 14989 |   17485 |           3 | 4000008247      |        3482 |       2436 |
| 14990 |   17485 |           4 | 4000008248      |        3500 |       2497 |
| 14991 |   17485 |           1 | 475882          |        3486 |       2476 |
| 14992 |   17486 |           2 | 4000008250      |        3295 |       2108 |
| 14993 |   17486 |           1 | 475884          |        3309 |       2126 |
| 14994 |   17487 |           2 | 4000008251      |        3946 |       2609 |
| 14995 |   17487 |           1 | 475885          |        3943 |       2592 |
| 14996 |   17488 |           2 | 4000008252      |        3273 |       2150 |
| 14997 |   17488 |           1 | 475886          |        3266 |       2152 |
| 15000 |   17490 |           2 | 4000008255      |        3885 |       2466 |
| 15001 |   17490 |           1 | 475889          |        3875 |       2465 |
| 15002 |   17491 |           2 | 4000008256      |        3831 |       2918 |
| 15003 |   17491 |           1 | 475890          |        3861 |       2893 |
| 15004 |   17492 |           2 | 4000008261      |        3089 |       2265 |
| 15005 |   17492 |           1 | 475893          |        3089 |       2241 |
| 15006 |   17493 |           2 | 4000008262      |        3478 |       2260 |
| 15007 |   17493 |           1 | 475894          |        3495 |       2273 |
| 15014 |   17496 |           2 | 4000008283      |        2869 |       2087 |
| 15015 |   17496 |           1 | 475899          |        3052 |       2136 |
| 15016 |   17497 |           2 | 4000008284      |        2884 |       2095 |
| 15017 |   17497 |           1 | 475900          |        2854 |       2094 |
| 15018 |   17498 |           2 | 4000008285      |        1973 |       1289 |
| 15019 |   17498 |           1 | 475901          |        1960 |       1273 |
| 15020 |   17499 |           2 | 4000009426      |        2868 |       2343 |
| 15021 |   17499 |           1 | 467061          |        2865 |       2282 |
| 15024 |   17501 |           2 | 4000009428      |        2953 |       2303 |
| 15025 |   17501 |           1 | 467063          |        2916 |       2252 |
| 15028 |   17503 |           2 | 4000009466      |        2696 |       2004 |
| 15029 |   17503 |           1 | 467083          |        2691 |       1992 |
| 15030 |   17504 |           2 | 4000009470      |        2708 |       2009 |
| 15031 |   17504 |           1 | 467085          |        2699 |       2003 |
| 15108 |   17538 |           2 | 4000008718      |        2919 |       2295 |
| 15109 |   17538 |           1 | 466666          |        2940 |       2276 |
| 15122 |   17542 |           2 | 4000008728      |        3120 |       4301 |
| 15123 |   17542 |           1 | 466670          |        3043 |       4207 |
| 15138 |   17550 |           2 | 4000008749      |        3300 |       2186 |
| 15139 |   17550 |           1 | 466685          |        3303 |       2191 |
| 15140 |   17551 |           2 | 4000008090      |        3821 |       2626 |
| 15141 |   17551 |           1 | 475744          |        3839 |       2595 |
| 15204 |   17571 |           2 | 4000009531      |        2857 |       2292 |
| 15205 |   17571 |           1 | 467126          |        2871 |       2248 |
| 15206 |   17572 |           2 | 4000009534      |        3394 |       2738 |
| 15207 |   17572 |           1 | 467127          |        3416 |       2607 |
| 15232 |   17580 |           2 | 4000009564      |        2307 |       1395 |
| 15233 |   17580 |           1 | 467147          |        2294 |       1381 |
| 15266 |   17597 |           2 | 4000008751      |        3686 |       3007 |
| 15267 |   17597 |           1 | 466687          |        3721 |       3012 |
| 15268 |   17598 |           2 | 4000008752      |        1907 |       1403 |
| 15269 |   17598 |           3 | 4000008753      |        1861 |       1422 |
| 15270 |   17598 |           4 | 4000008754      |        1869 |       1517 |
| 15271 |   17598 |           1 | 466688          |        1873 |       1508 |
| 15282 |   17601 |           2 | 4000008764      |        3145 |       2047 |
| 15283 |   17601 |           3 | 4000008765      |        3142 |       2099 |
| 15284 |   17601 |           4 | 4000008766      |        3163 |       2025 |
| 15285 |   17601 |           5 | 4000008767      |        3135 |       2089 |
| 15286 |   17601 |           6 | 4000008768      |        3142 |       2055 |
| 15287 |   17601 |           7 | 4000008769      |        3135 |       2048 |
| 15288 |   17601 |           8 | 4000008770      |        3120 |       2055 |
| 15289 |   17601 |           9 | 4000008771      |        3129 |       2084 |
| 15290 |   17601 |          10 | 4000008772      |        3166 |       2226 |
| 15291 |   17601 |           1 | 466692          |        3184 |       2230 |
| 15300 |   17603 |           2 | 4000008786      |        4105 |       2501 |
| 15301 |   17603 |           1 | 466698          |        4081 |       2493 |
| 15324 |   17609 |           2 | 4000008294      |        2910 |       2177 |
| 15325 |   17609 |           1 | 475904          |        2874 |       2158 |
| 15346 |   17616 |           2 | 4000008314      |        3284 |       2686 |
| 15347 |   17616 |           1 | 475917          |        3325 |       2658 |
| 15348 |   17617 |           2 | 4000008315      |        2862 |       2260 |
| 15349 |   17617 |           1 | 475918          |        2862 |       2445 |
| 15394 |   17629 |           2 | 4000008344      |        2884 |       2163 |
| 15395 |   17629 |           1 | 475923          |        2883 |       2142 |
| 15406 |   17635 |           2 | 4000008350      |        3297 |       2209 |
| 15407 |   17635 |           1 | 475929          |        3301 |       2232 |
| 15408 |   17636 |           2 | 4000008351      |        2919 |       2162 |
| 15409 |   17636 |           1 | 475930          |        2889 |       2196 |
| 15462 |   17656 |           2 | 4000009594      |        3061 |       2252 |
| 15463 |   17656 |           1 | 467168          |        3039 |       2174 |
| 15490 |   17668 |           2 | 4000008569      |        3706 |       2862 |
| 15491 |   17668 |           3 | 4000008570      |        3706 |       2819 |
| 15492 |   17668 |           4 | 4000008571      |        3697 |       2948 |
| 15493 |   17668 |           1 | 466546          |        3706 |       2919 |
| 15520 |   17682 |           2 | 4000008139      |        1801 |       2695 |
| 15521 |   17682 |           1 | 475792          |        2751 |       1839 |
| 15526 |   17685 |           2 | 4000008148      |        3003 |       1904 |
| 15527 |   17685 |           1 | 475804          |        2987 |       1925 |
| 15530 |   17687 |           2 | 4000009090      |        1838 |       2747 |
| 15531 |   17687 |           1 | 466888          |        2758 |       1887 |
| 15532 |   17688 |           2 | 4000009093      |        2721 |       1903 |
| 15533 |   17688 |           1 | 466891          |        2695 |       1908 |
| 15534 |   17689 |           2 | 4000009094      |        2926 |       2325 |
| 15535 |   17689 |           1 | 466892          |        2329 |       2931 |
| 15536 |   17690 |           2 | 4000009100      |        2830 |       1791 |
| 15537 |   17690 |           3 | 4000009101      |        2828 |       1782 |
| 15538 |   17690 |           4 | 4000009102      |        2884 |       1910 |
| 15539 |   17690 |           1 | 466900          |        2893 |       1912 |
| 15540 |   17691 |           2 | 4000009103      |        2389 |       1826 |
| 15541 |   17691 |           3 | 4000009104      |        2415 |       1904 |
| 15542 |   17691 |           4 | 4000009105      |        2385 |       1515 |
| 15543 |   17691 |           5 | 4000009106      |        2381 |       1498 |
| 15544 |   17691 |           6 | 4000009107      |        2442 |       2028 |
| 15545 |   17691 |           1 | 466901          |        2427 |       1994 |
| 15546 |   17692 |           2 | 4000009108      |        2866 |       1842 |
| 15547 |   17692 |           1 | 466902          |        2880 |       1908 |
| 15548 |   17693 |           2 | 4000009114      |        3600 |       1670 |
| 15549 |   17693 |           3 | 4000009115      |        2989 |       1593 |
| 15550 |   17693 |           4 | 4000009116      |        2935 |       1655 |
| 15551 |   17693 |           5 | 4000009117      |        3030 |       1650 |
| 15552 |   17693 |           6 | 4000009118      |        3048 |       1636 |
| 15553 |   17693 |           7 | 4000009119      |        2934 |       1601 |
| 15554 |   17693 |           8 | 4000009120      |        3359 |       1591 |
| 15555 |   17693 |           1 | 466904          |        3570 |       1683 |
| 15556 |   17694 |           2 | 4000009121      |        2732 |       1852 |
| 15557 |   17694 |           1 | 466905          |        2719 |       1846 |
| 15558 |   17695 |           2 | 4000009122      |        2460 |       1831 |
| 15559 |   17695 |           3 | 4000009123      |        2448 |       1941 |
| 15560 |   17695 |           4 | 4000009124      |        2451 |       1922 |
| 15561 |   17695 |           1 | 466906          |        2519 |       2278 |
| 15562 |   17696 |           2 | 4000009129      |        3688 |       3168 |
| 15563 |   17696 |           1 | 466909          |        3819 |       3113 |
| 15564 |   17697 |           2 | 4000009614      |        2445 |       2075 |
| 15565 |   17697 |           3 | 4000009615      |        2484 |       2032 |
| 15566 |   17697 |           4 | 4000009616      |        2466 |       2037 |
| 15567 |   17697 |           5 | 4000009617      |        2476 |       2041 |
| 15568 |   17697 |           6 | 4000009618      |        2457 |       2128 |
| 15569 |   17697 |           1 | 467181          |        2480 |       2145 |
| 15570 |   17698 |           2 | 4000009619      |        2807 |       2249 |
| 15571 |   17698 |           3 | 4000009620      |        2788 |       2215 |
| 15572 |   17698 |           4 | 4000009621      |        2801 |       2305 |
| 15573 |   17698 |           1 | 467183          |        2814 |       2300 |
| 15574 |   17699 |           2 | 4000009622      |        4483 |       1791 |
| 15575 |   17699 |           3 | 4000009623      |        4469 |       1777 |
| 15576 |   17699 |           4 | 4000009624      |        4524 |       1962 |
| 15577 |   17699 |           1 | 467184          |        4502 |       1972 |
| 15578 |   17700 |           2 | 4000009625      |        2865 |       2205 |
| 15579 |   17700 |           1 | 467185          |        2863 |       2226 |
| 15580 |   17701 |           2 | 4000009626      |        3562 |       1589 |
| 15581 |   17701 |           1 | 467186          |        3542 |       1580 |
| 15582 |   17702 |           2 | 4000009627      |        2789 |       2066 |
| 15583 |   17702 |           1 | 467187          |        2796 |       2115 |
| 15584 |   17703 |           2 | 4000009628      |        3557 |       2218 |
| 15585 |   17703 |           1 | 467188          |        3568 |       2209 |
| 15586 |   17704 |           2 | 4000009629      |        3034 |       1959 |
| 15587 |   17704 |           1 | 467189          |        3046 |       1961 |
| 15588 |   17705 |           2 | 4000009630      |        3578 |       2208 |
| 15589 |   17705 |           1 | 467190          |        3582 |       2217 |
| 15590 |   17706 |           2 | 4000009631      |        3508 |       2196 |
| 15591 |   17706 |           1 | 467191          |        3518 |       2193 |
| 15592 |   17707 |           2 | 4000009632      |        3532 |       2167 |
| 15593 |   17707 |           1 | 467192          |        3513 |       2181 |
| 15594 |   17708 |           2 | 4000009633      |        2896 |       2020 |
| 15595 |   17708 |           3 | 4000009634      |        2889 |       2011 |
| 15596 |   17708 |           4 | 4000009635      |        2896 |       2115 |
| 15597 |   17708 |           1 | 467193          |        2887 |       2089 |
| 15598 |   17709 |           2 | 4000009636      |        2644 |       1435 |
| 15599 |   17709 |           1 | 467194          |        2626 |       1433 |
| 15600 |   17710 |           2 | 4000009637      |        2825 |       2847 |
| 15601 |   17710 |           1 | 467195          |        2860 |       2859 |
| 15602 |   17711 |           2 | 4000009648      |        3598 |       2398 |
| 15603 |   17711 |           3 | 4000009649      |        3602 |       2392 |
| 15604 |   17711 |           4 | 4000009650      |        3597 |       2482 |
| 15605 |   17711 |           1 | 467202          |        3595 |       2484 |
| 15606 |   17712 |           2 | 4000009651      |        4162 |       2497 |
| 15607 |   17712 |           1 | 467203          |        4116 |       2524 |
| 15608 |   17713 |           2 | 4000008582      |        3773 |       2479 |
| 15609 |   17713 |           1 | 466557          |        3789 |       2489 |
| 15610 |   17714 |           2 | 4000008583      |        4102 |       1667 |
| 15611 |   17714 |           1 | 466558          |        4131 |       1603 |
| 15612 |   17715 |           2 | 4000008584      |        2596 |       1740 |
| 15613 |   17715 |           1 | 466559          |        2609 |       1752 |
| 15614 |   17716 |           2 | 4000008585      |        2889 |       1503 |
| 15615 |   17716 |           3 | 4000008586      |        2897 |       1508 |
| 15616 |   17716 |           4 | 4000008587      |        2886 |       1581 |
| 15617 |   17716 |           1 | 466560          |        2879 |       1576 |
| 15618 |   17717 |           2 | 4000008588      |        3210 |       2530 |
| 15619 |   17717 |           1 | 466561          |        3161 |       2510 |
| 15620 |   17718 |           2 | 4000008589      |        1902 |       2780 |
| 15621 |   17718 |           1 | 466562          |        2760 |       1878 |
| 15622 |   17719 |           2 | 4000008599      |        2536 |       2027 |
| 15623 |   17719 |           3 | 4000008600      |        2517 |       1996 |
| 15624 |   17719 |           4 | 4000008601      |        2531 |       2087 |
| 15625 |   17719 |           1 | 466570          |        2505 |       2128 |
| 15638 |   17721 |           2 | 4000008621      |        3850 |       2680 |
| 15639 |   17721 |           1 | 466576          |        3817 |       2703 |
| 15640 |   17722 |           2 | 4000008623      |        1885 |       2754 |
| 15641 |   17722 |           1 | 466578          |        2724 |       1895 |
| 15642 |   17723 |           2 | 4000008624      |        1839 |       2768 |
| 15643 |   17723 |           1 | 466579          |        2747 |       1860 |
| 15644 |   17724 |           2 | 4000008810      |        3689 |       2483 |
| 15645 |   17724 |           1 | 466719          |        3714 |       2487 |
| 15646 |   17725 |           2 | 4000008829      |        2982 |       1834 |
| 15647 |   17725 |           3 | 4000008830      |        3029 |       1873 |
| 15648 |   17725 |           4 | 4000008831      |        3048 |       1974 |
| 15649 |   17725 |           1 | 466720          |        3031 |       1974 |
| 15650 |   17726 |           2 | 4000008832      |        3067 |       1931 |
| 15651 |   17726 |           1 | 466721          |        3084 |       1932 |
| 15652 |   17727 |           2 | 4000008833      |        3101 |       2634 |
| 15653 |   17727 |           1 | 466722          |        3145 |       2596 |
| 15654 |   17728 |           2 | 4000008837      |        3051 |       1925 |
| 15655 |   17728 |           1 | 466724          |        3012 |       1908 |
| 15656 |   17729 |           2 | 4000008838      |        3728 |       1945 |
| 15657 |   17729 |           1 | 466725          |        3738 |       1929 |
| 15658 |   17730 |           2 | 4000008839      |        3727 |       1955 |
| 15659 |   17730 |           1 | 466726          |        3725 |       1937 |
| 15682 |   17732 |           2 | 4000008871      |        3309 |       2648 |
| 15683 |   17732 |           1 | 466734          |        3325 |       2565 |
| 15684 |   17733 |           2 | 4000008873      |        5058 |       3093 |
| 15685 |   17733 |           1 | 466736          |        4986 |       2966 |
| 15686 |   17734 |           2 | 4000008882      |        2781 |       2255 |
| 15687 |   17734 |           3 | 4000008883      |        2783 |       2224 |
| 15688 |   17734 |           4 | 4000008884      |        2802 |       2299 |
| 15689 |   17734 |           1 | 466741          |        2815 |       2299 |
| 15690 |   17735 |           2 | 4000008892      |        2783 |       2082 |
| 15691 |   17735 |           1 | 466749          |        2750 |       2037 |
| 15692 |   17736 |           2 | 4000009130      |        2238 |       2836 |
| 15693 |   17736 |           3 | 4000009131      |        2785 |       2157 |
| 15694 |   17736 |           4 | 4000009132      |        2833 |       2252 |
| 15695 |   17736 |           1 | 466910          |        2858 |       2247 |
| 15696 |   17737 |           2 | 4000009133      |        3419 |       2315 |
| 15697 |   17737 |           1 | 466911          |        3409 |       2278 |
| 15698 |   17738 |           2 | 4000009134      |        3339 |       2311 |
| 15699 |   17738 |           1 | 466912          |        3361 |       2296 |
| 15700 |   17739 |           2 | 4000009135      |        3070 |       2376 |
| 15701 |   17739 |           3 | 4000009136      |        3100 |       2411 |
| 15702 |   17739 |           4 | 4000009137      |        3087 |       2476 |
| 15703 |   17739 |           1 | 466913          |        3114 |       2473 |
| 15704 |   17740 |           2 | 4000009145      |        2970 |       2104 |
| 15705 |   17740 |           1 | 466917          |        2948 |       2127 |
| 15706 |   17741 |           2 | 4000009153      |        3102 |       2516 |
| 15707 |   17741 |           1 | 466919          |        3066 |       2543 |
| 15708 |   17742 |           2 | 4000009157      |        2855 |       1986 |
| 15709 |   17742 |           3 | 4000009158      |        2882 |       1970 |
| 15710 |   17742 |           4 | 4000009159      |        2875 |       2052 |
| 15711 |   17742 |           5 | 4000009160      |        2866 |       1930 |
| 15712 |   17742 |           6 | 4000009161      |        2844 |       1988 |
| 15713 |   17742 |           7 | 4000009162      |        2878 |       1981 |
| 15714 |   17742 |           8 | 4000009163      |        2953 |       2252 |
| 15715 |   17742 |           1 | 466921          |        2962 |       2209 |
| 15716 |   17743 |           2 | 4000009164      |        2901 |       2257 |
| 15717 |   17743 |           1 | 466922          |        2880 |       2255 |
| 15718 |   17744 |           2 | 4000009165      |        2909 |       2438 |
| 15719 |   17744 |           1 | 466923          |        2879 |       2351 |
| 15720 |   17745 |           2 | 4000009166      |        2718 |       2273 |
| 15721 |   17745 |           1 | 466924          |        2720 |       2263 |
| 15722 |   17746 |           2 | 4000009168      |        3093 |       2036 |
| 15723 |   17746 |           1 | 466926          |        3126 |       2064 |
| 15724 |   17747 |           2 | 4000013474      |        3040 |       2140 |
| 15725 |   17747 |           1 | 471256          |        3022 |       2161 |
| 15726 |   17748 |           2 | 4000013475      |        2910 |       1917 |
| 15727 |   17748 |           1 | 471257          |        2873 |       1891 |
| 15728 |   17749 |           2 | 4000009998      |        3868 |       2562 |
| 15729 |   17749 |           3 | 4000009999      |        3895 |       2584 |
| 15730 |   17749 |           4 | 4000010000      |        3884 |       2684 |
| 15731 |   17749 |           1 | 468281          |        3879 |       2673 |
| 15732 |   17750 |           2 | 4000010007      |        3501 |       2308 |
| 15733 |   17750 |           1 | 468286          |        3512 |       2290 |
| 15734 |   17751 |           2 | 4000010011      |        3359 |       2074 |
| 15735 |   17751 |           1 | 468288          |        3386 |       2098 |
| 15736 |   17752 |           2 | 4000013644      |        3555 |       2231 |
| 15737 |   17752 |           1 | 471402          |        3611 |       2252 |
| 15738 |   17753 |           2 | 4000013645      |        2938 |       1695 |
