"id","menu_id","page_number","image_id","full_height","full_width"
"43966","26226","4","4000000083","3461","2308"
"43967","26226","1","476950","3456","2316"
"43968","26227","2","4000000695","2970","2191"
"43969","26227","3","4000000696","2948","2187"
"43970","26227","4","4000000697","3058","2271"
"43971","26227","5","4000000698","2931","2183"
"43972","26227","6","4000000699","3511","2635"
"43973","26227","1","474289","3331","2562"
"43974","26228","2","4000019048","3232","2376"
"43975","26228","3","4000019049","3263","2351"
"43976","26228","4","4000019050","3214","2359"
"43977","26228","5","4000019051","3266","2388"
"43978","26228","6","4000019052","3254","2355"
"43979","26228","7","4000019053","3254","2369"
"43980","26228","8","4000019054","3224","2355"
"43981","26228","9","4000019055","3275","2408"
"43982","26228","10","4000019056","3242","2431"
"43983","26228","11","4000019057","3227","2384"
"43984","26228","12","4000019058","3256","2555"
"43985","26228","1","473732","3213","2682"
"43986","26229","2","4000006377","2311","3210"
"43987","26229","1","467946","3231","2248"
"43988","26230","2","4000006339","2858","1759"
"43989","26230","3","4000006340","2853","1795"
"43990","26230","4","4000006341","2855","1895"
"43991","26230","1","467921","2876","1871"
"43992","26231","2","4000021620","3024","2168"
"43993","26231","1","473100","3053","2178"
"43994","26232","2","4000012374","2835","1887"
"43995","26232","1","476635","2880","1929"
"43996","26233","2","4000015689","2947","2100"
"43997","26233","3","4000015690","2942","2078"
"43998","26233","4","4000015691","2951","2257"
"43999","26233","1","471905","2971","2258"
"44002","26235","2","4000007554","2862","1826"
"44003","26235","3","4000007555","2839","1820"
"44004","26235","4","4000007556","2862","1912"
"44005","26235","1","475445","2848","1908"
"44006","26236","2","4000007273","4394","2843"
"44007","26236","1","475297","4372","2841"
"44008","26237","2","4000012981","3104","1740"
"44009","26237","1","470944","3107","1726"
"44010","26238","2","4000018499","2883","1796"
"44011","26238","3","4000018500","2891","1772"
"44012","26238","4","4000018501","2886","1904"
"44013","26238","1","473532","2875","1887"
"44014","26239","2","4000016684","2629","1633"
"44015","26239","3","4000016685","2642","1625"
"44016","26239","4","4000016686","2646","1764"
"44017","26239","1","472222","2652","1917"
"44022","26242","2","4000016431","4119","3056"
"44023","26242","3","4000016432","4076","3039"
"44024","26242","4","4000016433","4082","3175"
"44025","26242","5","4000016434","4114","3020"
"44026","26242","6","4000016435","4068","2915"
"44027","26242","7","4000016436","4091","3006"
"44028","26242","8","4000016437","4098","2895"
"44029","26242","9","4000016438","4093","2998"
"44030","26242","10","4000016439","4055","3235"
"44031","26242","1","472151","4087","3298"
"44032","26243","2","4000013250","3402","2282"
"44033","26243","1","471110","3388","2273"
"44034","26244","2","4000004022","2465","1831"
"44035","26244","3","4000004023","2416","1960"
"44036","26244","4","4000004024","2448","1965"
"44037","26244","5","4000004025","2412","1908"
"44038","26244","6","4000004026","2423","1971"
"44039","26244","7","4000004027","2441","1796"
"44040","26244","8","4000004028","2467","1929"
"44041","26244","1","470587","2475","1942"
"44044","26246","2","4000006775","2897","1826"
"44045","26246","3","4000006776","2853","1827"
"44046","26246","4","4000006777","2872","1916"
"44047","26246","1","468137","2863","1889"
"44048","26247","2","4000013171","2970","2359"
"44049","26247","1","471048","2975","2353"
"44050","26248","2","4000012909","2832","1913"
"44051","26248","1","470899","2814","1901"
"44052","26249","2","4000006422","3103","2002"
"44053","26249","1","467966","3154","2011"
"44054","26250","2","4000016182","3042","1870"
"44055","26250","1","472027","3044","1891"
"44056","26251","2","4000004421","3197","2153"
"44057","26251","1","470777","3162","2140"
"44058","26252","2","4000000385","3161","1889"
"44059","26252","1","474146","3173","1904"
"44066","26254","2","4000004785","2360","1478"
"44067","26254","1","467337","2336","1477"
"44068","26255","2","4000000161","2351","1814"
"44069","26255","3","4000000162","2342","1754"
"44070","26255","4","4000000163","2378","1903"
"44071","26255","1","476994","2416","1891"
"44072","26256","2","4000004612","2969","1952"
"44073","26256","1","470844","3005","1977"
"44074","26257","2","4000003977","2617","1799"
"44075","26257","1","470573","2639","1817"
"44076","26258","2","4000022406","3714","2406"
"44077","26258","3","4000022407","3774","2408"
"44078","26258","4","4000022408","3721","2432"
"44079","26258","5","4000022409","3719","2402"
"44080","26258","6","4000022410","3701","2427"
"44081","26258","7","4000022411","3752","2388"
"44082","26258","8","4000022412","3724","2389"
"44083","26258","9","4000022413","3778","2407"
"44084","26258","10","4000022414","3741","2437"
"44085","26258","11","4000022415","3734","2411"
"44086","26258","12","4000022416","3727","2464"
"44087","26258","13","4000022417","3719","2414"
"44088","26258","14","4000022418","3710","2421"
"44089","26258","15","4000022419","3742","2426"
"44090","26258","16","4000022420","3718","2574"
"44091","26258","1","473315","3734","2545"
"44092","26259","2","4000001550","2664","1731"
"44093","26259","1","474609","2652","1702"
"44094","26261","1","4000007134","3004","1240"
"44095","26261","2","4000007135","3078","1297"
"44098","26261","3","4000007136","3051","1347"
"44113","26268","2","4000000482","3188","1939"
"44114","26268","3","4000000483","3190","1955"
"44117","26268","4","4000000484","3199","2045"
"44118","26268","1","474180","2011","3158"
"44129","26275","2","4000013202","3422","2320"
"44130","26275","1","471073","3397","2318"
"44133","26277","2","4000016547","3328","2101"
"44134","26277","1","472176","3326","2110"
"44142","26279","2","4000006550","2848","2107"
"44143","26279","3","4000006551","2902","2179"
"44144","26279","4","4000006552","2867","2117"
"44145","26279","5","4000006553","2849","2109"
"44146","26279","6","4000006554","2854","2140"
"44147","26279","7","4000006555","2869","2139"
"44148","26279","8","4000006556","2827","2395"
"44149","26279","1","468017","2833","2363"
"44160","26282","2","4000007503","3502","2273"
"44161","26282","1","475422","3480","2243"
"44162","26283","2","4000005424","3240","2545"
"44163","26283","1","467564","3271","2571"
"44164","26284","2","4000019920","3685","2673"
"44165","26284","3","4000019921","3701","2699"
"44166","26284","4","4000019922","3730","2734"
"44167","26284","5","4000019923","3710","2682"
"44168","26284","6","4000019924","3683","2815"
"44169","26284","1","474032","3715","2853"
"44170","26285","2","4000006293","2683","1929"
"44171","26285","3","4000006294","2668","1980"
"44172","26285","4","4000006295","3091","2164"
"44173","26285","1","467885","3591","2154"
"44174","26286","2","4000012612","3018","1844"
"44175","26286","3","4000012613","2992","1797"
"44176","26286","4","4000012614","3056","1881"
"44177","26286","1","476757","2986","1903"
"44179","26288","2","4000007592","4097","2488"
"44180","26288","1","475466","4079","2463"
"44181","26289","2","4000002782","2632","2196"
"44182","26289","3","4000002783","2694","2347"
"44183","26289","4","4000002784","2767","2206"
"44184","26289","5","4000002785","2665","2325"
"44185","26289","6","4000002786","2718","2224"
"44186","26289","7","4000002787","2633","2342"
"44187","26289","8","4000002788","2954","2666"
"44188","26289","1","470152","2828","2341"
"44193","26291","2","4000002366","4228","2754"
"44194","26291","1","474923","4226","2775"
"44195","26292","2","4000006019","3163","2200"
"44196","26292","3","4000006020","3133","2230"
"44197","26292","4","4000006021","3149","2227"
"44198","26292","1","467757","3147","2247"
"44199","26293","2","4000019995","4460","3443"
"44200","26293","3","4000019996","4460","3464"
"44201","26293","4","4000019997","4441","3366"
"44202","26293","5","4000019998","4472","3308"
"44203","26293","6","4000019999","4461","3396"
"44204","26293","7","4000020000","4431","3345"
"44205","26293","8","4000020001","4442","3333"
"44206","26293","9","4000020002","4459","3382"
"44207","26293","10","4000020003","4455","3336"
"44208","26293","11","4000020004","4443","3376"
"44209","26293","12","4000020005","4442","3381"
"44210","26293","13","4000020006","4464","3327"
"44211","26293","14","4000020007","4400","3446"
"44212","26293","15","4000020008","4444","3352"
"44213","26293","16","4000020009","4440","3516"
"44214","26293","1","474051","4436","3518"
"44215","26294","2","4000007423","3185","1684"
"44216","26294","3","4000007424","3154","1771"
"44217","26294","4","4000007425","3184","1837"
"44218","26294","1","475381","3221","1885"
"44219","26295","2","4000006628","3154","2214"
"44220","26295","3","4000006629","3142","2207"
"44221","26295","4","4000006630","3115","2194"
"44222","26295","1","468055","3108","2235"
"44223","26296","2","4000004936","2947","3766"
"44224","26296","1","467382","2936","3769"
"44225","26297","2","4000021100","2200","1508"
"44226","26297","1","472857","2183","1521"
"44229","26299","2","4000006967","4543","2973"
"44230","26299","3","4000006968","4562","2953"
"44231","26299","4","4000006969","4531","2972"
"44232","26299","1","475044","4544","2977"
"44233","26300","2","4000018816","2818","1791"
"44234","26300","3","4000018817","2824","1814"
"44235","26300","4","4000018818","2827","1785"
"44236","26300","5","4000018819","2839","1830"
"44237","26300","6","4000018820","2836","1798"
"44238","26300","7","4000018821","2837","1794"
"44239","26300","8","4000018822","2829","1822"
"44240","26300","9","4000018823","2840","1804"
"44241","26300","10","4000018824","2799","1835"
"44242","26300","11","4000018825","2806","1783"
"44243","26300","12","4000018826","2832","2035"
"44244","26300","1","473679","2831","1985"
"44245","26301","2","4000003861","2752","2435"
"44246","26301","3","4000003862","2785","2501"
"44247","26301","4","4000003863","2780","2466"
"44248","26301","1","470546","2768","2463"
"44249","26302","2","4000001962","2420","1972"
"44250","26302","3","4000001963","2294","2001"
"44251","26302","4","4000001964","2259","1819"
"44252","26302","5","4000001965","2276","1837"
"44253","26302","6","4000001966","2283","1981"
"44254","26302","7","4000001967","2462","1950"
"44255","26302","8","4000001968","2411","2044"
"44256","26302","1","474760","2431","2090"
"44257","26303","2","4000000469","2566","1905"
"44258","26303","1","474175","2515","1869"
"44259","26304","2","4000017209","1658","2480"
"44260","26304","3","4000017210","1611","2579"
"44261","26304","4","4000017211","1628","2606"
"44262","26304","5","4000017212","1644","2603"
"44263","26304","6","4000017213","1641","2633"
"44264","26304","7","4000017214","1616","2615"
"44265","26304","8","4000017215","1666","2600"
"44266","26304","9","4000017216","1663","2623"
"44267","26304","10","4000017217","1667","2627"
"44268","26304","11","4000017218","1640","2623"
"44269","26304","12","4000017219","1654","3149"
"44270","26304","1","472388","1842","3214"
"44271","26305","2","4000007120","3826","2638"
"44272","26305","1","475149","3820","2617"
"44273","26306","2","4000020512","4046","3212"
"44274","26306","3","4000020513","4051","3243"
"44275","26306","4","4000020514","4082","3219"
"44276","26306","5","4000020515","4058","3219"
"44277","26306","6","4000020516","4064","3201"
"44278","26306","7","4000020517","4028","3255"
"44279","26306","8","4000020518","4040","3207"
"44280","26306","9","4000020519","4037","3215"
"44281","26306","10","4000020520","4046","3200"
"44282","26306","11","4000020521","4055","3201"
"44283","26306","12","4000020522","4027","3237"
"44284","26306","13","4000020523","4045","3208"
"44285","26306","14","4000020524","4058","3243"
"44286","26306","15","4000020525","4037","3225"
"44287","26306","16","4000020526","4051","3212"
"44288","26306","17","4000020527","4055","3197"
"44289","26306","18","4000020528","4058","3177"
"44290","26306","19","4000020529","4026","3181"
"44291","26306","20","4000020530","4050","3249"
"44292","26306","21","4000020531","4058","3189"
"44293","26306","22","4000020532","4085","3278"
"44294","26306","23","4000020533","4031","3203"
"44295","26306","24","4000020534","4257","3617"
"44296","26306","1","472690","4361","3679"
"44297","26307","2","4000012179","2807","2007"
"44298","26307","1","476509","2789","2005"
"44299","26308","2","4000001914","2715","1858"
"44300","26308","1","474738","2674","1912"
"44301","26309","2","4000001884","2568","1934"
"44302","26309","1","474727","2549","1895"
"44303","26310","2","4000005441","2472","1197"
"44304","26310","1","467569","2452","1156"
"44311","26314","2","4000006367","2882","1793"
"44312","26314","3","4000006368","2870","1824"
"44313","26314","4","4000006369","2863","1921"
"44314","26314","1","467940","2871","1916"
"44315","26315","11","4000000216","2528","1691"
"44316","26315","1","4000000217","2587","1708"
"44317","26315","2","4000000218","2555","1712"
"44318","26315","3","4000000219","2582","1728"
"44319","26315","4","4000000220","2574","1736"
"44320","26315","5","4000000221","2544","1691"
"44321","26315","6","4000000222","2565","1717"
"44322","26315","7","4000000223","2558","1696"
"44323","26315","8","4000000224","2596","1721"
"44324","26315","9","4000000225","2536","1713"
"44325","26315","10","4000000226","2591","1868"
"44326","26316","2","4000000749","3157","2554"
"44327","26316","1","474308","1908","1529"
"44336","26319","2","4000006658","3003","2037"
"44337","26319","3","4000006659","3021","2051"
"44338","26319","4","4000006660","3052","2032"
"44339","26319","5","4000006661","3010","2046"
"44340","26319","6","4000006662","3038","1995"
"44341","26319","7","4000006663","3024","2045"
"44342","26319","8","4000006664","3020","2058"
"44343","26319","9","4000006665","3029","2035"
"44344","26319","10","4000006666","3016","2035"
"44345","26319","11","4000006667","2974","2031"
"44346","26319","12","4000006668","3042","2250"
"44347","26319","1","468071","3029","2199"
"44352","26322","2","4000015814","3102","2153"
"44353","26322","3","4000015815","3094","2165"
"44354","26322","4","4000015816","3129","2157"
"44355","26322","5","4000015817","3103","2225"
"44356","26322","6","4000015818","3142","2080"
"44357","26322","7","4000015819","3108","2088"
"44358","26322","8","4000015820","3116","2153"
"44359","26322","9","4000015821","3109","2196"
"44360","26322","10","4000015822","3089","2159"
"44361","26322","11","4000015823","3108","2183"
"44362","26322","12","4000015824","3106","2111"
"44363","26322","13","4000015825","3108","2175"
"44364","26322","14","4000015826","3082","2170"
"44365","26322","15","4000015827","3107","2183"
"44366","26322","16","4000015828","3116","2183"
"44367","26322","17","4000015829","3107","2179"
"44368","26322","18","4000015830","3112","2174"
"44369","26322","19","4000015831","3121","2183"
"44370","26322","20","4000015832","3090","2161"
"44371","26322","21","4000015833","3120","2161"
"44372","26322","22","4000015834","3103","2475"
"44373","26322","1","471943","3100","2484"
"44374","26323","2","4000001436","2831","1742"
"44375","26323","3","4000001437","2798","1715"
"44376","26323","4","4000001438","2829","1723"
"44377","26323","1","474576","2836","1761"
"44386","26328","2","4000003244","3545","2427"
"44387","26328","3","4000003245","3516","2437"
"44388","26328","4","4000003246","3519","2540"
"44389","26328","1","470318","3506","2551"
"44390","26329","2","4000006028","3349","2291"
"44391","26329","1","467762","3375","2282"
"44392","26330","2","4000007909","3839","2419"
"44393","26330","3","4000007910","3843","2500"
"44394","26330","4","4000007911","3824","2551"
"44395","26330","5","4000007912","3837","2501"
"44396","26330","6","4000007913","3833","2519"
"44397","26330","7","4000007914","3809","2409"
"44398","26330","8","4000007915","3885","2872"
"44399","26330","1","475626","3850","2901"
"44400","26331","2","4000001164","3598","2923"
"44401","26331","3","4000001165","3555","2595"
"44402","26331","4","4000001166","3602","2661"
"44403","26331","1","474480","3601","2882"
"44406","26333","2","4000013313","3400","2308"
"44407","26333","1","471143","3365","2306"
"44408","26334","2","4000022272","3327","2125"
"44409","26334","3","4000022273","3344","2110"
"44410","26334","4","4000022274","3344","2100"
"44411","26334","5","4000022275","3305","2093"
"44412","26334","6","4000022276","3304","2229"
"44413","26334","1","473294","3314","2204"
"44414","26335","2","4000021293","1788","2409"
"44415","26335","1","472975","2410","1815"
"44416","26336","2","4000020330","2923","1903"
"44417","26336","1","472634","2948","1890"
"44418","26338","1","2042013","5297","3765"
"44419","26338","2","2049162","5253","3640"
"44420","26338","3","2049163","5256","3633"
"44421","26338","4","2049164","5254","3037"
"44422","26338","5","2049165","5240","3332"
"44423","26338","6","2049166","5254","3611"
"44424","26338","7","2049167","5296","3771"
"44425","26339","1","2042014","5284","3728"
"44426","26339","2","2049170","5247","3585"
"44427","26339","3","2049171","5295","3684"
"44428","26339","4","2049172","5247","3057"
"44429","26339","5","2049173","5245","3344"
"44430","26339","6","2049174","5250","3598"
"44431","26339","7","2049175","5310","3749"
"44432","26340","1","2042015","5402","3833"
"44433","26340","2","2042531","5361","3756"
"44434","26340","3","2042532","5433","3694"
"44435","26340","4","2042533","5385","1464"
"44436","26340","5","2042534","5350","2920"
"44437","26340","6","2042535","5362","3770"
"44438","26340","7","2042536","5410","3857"
"44439","26341","1","2042016","5411","3849"
"44440","26341","2","2042537","5364","3749"
"44441","26341","3","2042538","5425","3691"
"44442","26341","4","2042539","5348","3197"
"44443","26341","5","2042540","5348","3415"
"44444","26341","6","2042541","5346","3701"
"44445","26341","7","2042542","5427","3859"
"44446","26342","1","2042017","5272","3746"
"44447","26342","2","2049189","5256","3614"
"44448","26342","3","2049190","5260","3612"
"44449","26342","4","2049191","5256","1450"
"44450","26342","5","2049192","5280","2863"
"44451","26342","6","2049193","5241","3586"
"44452","26342","7","2049194","5297","3739"
"44453","26343","1","2042018","5460","3856"
"44454","26343","2","2042548","5359","3745"
"44455","26343","3","2042549","5342","3715"
"44456","26343","4","2042550","5329","3167"
"44457","26343","5","2042551","5333","3433"
"44458","26343","6","2042552","5350","3679"
"44459","26343","7","2042553","5427","3840"
"44460","26344","1","2042019","5409","3833"
"44461","26344","2","2042554","5368","3756"
"44462","26344","3","2042555","5353","3699"
"44463","26344","4","2042556","5351","3178"
"44464","26344","5","2042557","5347","3444"
"44465","26344","6","2042558","5343","3713"
"44466","26344","7","2042559","5434","3844"
"44467","26345","1","2042020","5436","3854"
"44468","26345","2","2042560","5374","3765"
"44469","26345","3","2042561","5348","3716"
"44470","26345","4","2042562","5331","1474"
"44471","26345","5","2042563","5367","2923"
"44472","26345","6","2042564","5348","3701"
"44473","26345","7","2042565","5426","3839"
"44474","26346","1","2042021","4638","3388"
"44475","26346","2","2042566","4626","3347"
"44476","26346","3","2042567","4622","3339"
"44477","26346","4","2042568","4644","3383"
"44481","26348","1","2042023","4806","6110"
"44482","26348","2","2042571","6076","4717"
"44483","26348","3","2042572","6091","4696"
"44484","26348","4","2042573","6079","4839"
"44489","26350","1","2042025","3984","2865"
"44490","26350","2","2042577","3997","5594"
"44491","26350","3","2042578","3995","2862"
"44492","26351","1","2042026","3106","2298"
"44493","26351","2","2042579","3091","2209"
"44494","26351","3","2042580","3087","2254"
"44495","26351","4","2042581","3074","2281"
"44496","26351","5","2042582","3082","2228"
"44497","26351","6","2042583","3068","2270"
"44498","26351","7","2042584","3077","2240"
"44499","26351","8","2042585","3079","2273"
"44500","26351","9","2042586","3075","2250"
"44501","26351","10","2042587","3084","2276"
"44502","26351","11","2042588","3082","2266"
"44503","26351","12","2042589","3065","2255"
"44504","26351","13","2042590","3077","2266"
"44505","26351","14","2042591","3080","2242"
"44506","26351","15","2042592","3087","2266"
"44507","26351","16","2042593","3088","2242"
"44508","26351","17","2042594","3105","2272"
"44509","26351","18","2042595","3103","2284"
"44513","26353","1","2042028","5139","3751"
"44514","26353","2","2042598","4773","3401"
"44515","26353","3","2042599","4773","3487"
"44516","26354","1","2042075","5118","3758"
"44517","26354","2","2042600","5104","3702"
"44518","26354","3","2042601","5137","3744"
"44525","26357","1","2042079","5257","4076"
"44526","26357","2","2042610","4973","3927"
"44527","26357","3","2042611","4984","3911"
"44528","26357","4","2042612","4983","3932"
"44529","26357","5","2042613","5025","3868"
"44530","26357","6","2042614","5261","4055"
"44540","26362","1","2042083","5902","4272"
"44541","26362","2","2042642","4674","6588"
"44542","26362","3","2042643","5888","4248"
"44547","26365","1","2042086","5592","4487"
"44548","26365","2","2042646","4246","6671"
"44549","26365","3","2042647","5615","4483"
"44557","26369","1","2042090","5052","2654"
"44558","26369","2","2042653","3624","5553"
"44559","26369","3","2042654","5006","2640"
"44563","26371","1","2042092","3624","5294"
"44564","26371","2","2042861","4748","6373"
"44565","26371","3","2042862","5256","3580"
"44566","26372","1","2042093","4702","3374"
"44567","26372","2","2042945","4726","6642"
"44568","26372","3","2042946","4704","3373"
"44569","26373","1","2042094","4531","6633"
"44570","26373","2","2042950","4705","6310"
"44571","26373","3","2042951","6619","4491"
"44572","26374","1","2042095","4677","3371"
"44573","26374","2","2042980","4700","6651"
"44574","26374","3","2042981","4701","3380"
"44575","26375","1","2042142","2742","3733"
"44576","26375","2","2042985","3722","5399"
"44577","26375","3","2042986","3726","2753"
"44578","26376","1","2042143","2475","1631"
"44579","26376","2","2043136","2443","3170"
"44580","26376","3","2043137","2441","3158"
"44581","26376","4","2043138","2436","3171"
"44582","26376","5","2043139","2431","3162"
"44583","26376","6","2043140","2436","3163"
"44584","26376","7","2043141","2445","3174"
"44585","26376","8","2043142","2447","3175"
"44586","26376","9","2043143","1624","2445"
"44590","26378","1","2042145","2486","1618"
"44591","26378","2","2043159","2437","3139"
"44592","26378","3","2043160","2446","3134"
"44593","26378","4","2043161","2439","3128"
"44594","26378","5","2043162","2448","3123"
"44595","26378","6","2043163","2445","3145"
"44596","26378","7","2043164","2444","3136"
"44597","26378","8","2043165","2447","3136"
"44598","26378","9","2043166","1657","2478"
"44606","26382","1","2042149","4933","3728"
"44607","26382","2","2043273","4316","6423"
"44608","26382","3","2043274","4911","3732"
"44613","26384","1","2042151","4810","3097"
"44614","26384","2","2043282","4818","6100"
"44615","26384","3","2043283","4816","3087"
"44621","26386","1","2042153","4946","3391"
"44622","26386","2","2043330","3963","5337"
"44623","26386","3","2043331","4938","3378"
"44627","26388","1","2042155","5281","3594"
"44628","26388","2","2043366","4856","6448"
"44629","26388","3","2043367","5274","3578"
"44668","26397","1","2042012","5412","3833"
"44669","26397","2","2042517","5363","3756"
"44670","26397","3","2042518","5365","3711"
"44671","26397","4","2042519","5347","3185"
"44672","26397","5","2042520","5378","3420"
"44673","26397","6","2042521","5362","3665"
"44674","26397","7","2042522","5415","3851"
"44708","26405","1","2042208","4202","2826"
"44709","26405","2","2043704","4175","2786"
"44710","26406","1","2042210","3698","2767"
"44711","26406","2","2043705","3690","2734"
"44712","26406","3","2043706","3677","2702"
"44713","26406","4","2043707","3697","2740"
"44714","26407","1","2042211","5185","3721"
"44715","26407","2","2043729","5194","3672"
"44716","26407","3","2043730","5182","3687"
"44717","26407","4","2043731","5189","3670"
"44718","26407","5","2043732","5193","3657"
"44719","26407","6","2043733","5191","3668"
"44720","26407","7","2043734","5191","3664"
"44721","26407","8","2043735","5189","3717"
"44746","26413","1","2042217","5337","3224"
"44747","26413","2","2043767","5294","3172"
"44748","26413","3","2043768","5299","3130"
"44749","26413","4","2043769","5320","5112"
"44750","26414","1","2042218","5632","4216"
"44751","26414","2","2043770","5600","4160"
"44752","26414","3","2043771","5608","4192"
"44753","26414","4","2043772","5588","4192"
"44754","26415","1","2042219","5171","3682"
"44755","26415","2","2043773","5175","3694"
"44756","26415","3","2043774","5184","3692"
"44757","26415","4","2043775","5192","3691"
"44758","26415","5","2043776","5222","3713"
"44759","26416","1","2042220","5811","4070"
"44760","26416","2","2043800","4471","6142"
"44761","26416","3","2043801","5227","3708"
"44762","26416","4","2043802","5801","4043"
"44765","26419","1","2042223","6062","3857"
"44766","26419","2","2043708","6041","3733"
"44767","26419","3","2043709","6049","3358"
"44768","26419","4","2043710","6073","2988"
"44769","26419","5","2043711","6052","2614"
"44770","26419","6","2043712","6109","3814"
"44771","26420","1","2042224","5712","4064"
"44772","26420","2","2043713","5666","4025"
"44773","26420","3","2043714","5687","4048"
"44774","26421","1","2042225","4748","3526"
"44775","26421","2","2043715","4726","3530"
"44776","26421","3","2043716","4731","3482"
"44777","26421","4","2043717","4729","3466"
"44778","26421","5","2043718","4736","3486"
"44779","26421","6","2043719","4753","3423"
"44780","26421","7","2043720","4717","3553"
"44781","26421","8","2043721","4725","3469"
"44782","26421","9","2043722","4729","3516"
"44783","26421","10","2043723","4721","3499"
"44784","26421","11","2043724","4747","3523"
"44785","26421","12","2043725","4712","3499"
"44786","26421","13","2043726","4757","3554"
"44787","26421","14","2043727","4719","3471"
"44788","26421","15","2043728","4726","3528"
"44789","26422","1","2042261","5660","3584"
"44790","26422","2","2043736","5635","3544"
"44791","26422","3","2043737","5610","3523"
"44792","26422","4","2043738","5611","2512"
"44793","26422","5","2043739","5608","3556"
"44794","26422","6","2043740","5636","2529"
"44795","26422","7","2043741","5628","3605"
"44802","26424","1","2042263","3735","1934"
"44803","26424","2","2043777","3739","3773"
"44804","26424","3","2043778","3714","3747"
"44805","26424","4","2043779","3736","3744"
"44806","26424","5","2043780","3728","3719"
"44807","26424","6","2043781","3711","3736"
"44808","26424","7","2043782","3735","3735"
"44809","26424","8","2043783","3727","3745"
"44810","26424","9","2043784","3737","3748"
"44811","26424","10","2043785","3723","3733"
"44812","26424","11","2043786","3740","3747"
"44813","26424","12","2043787","3729","3758"
"44814","26424","13","2043788","3737","1935"
"44831","26427","1","2042266","5533","4383"
"44832","26427","2","2043817","5520","4309"
"44833","26427","3","2043818","5512","4074"
"44834","26427","4","2043819","5512","4338"
"44842","26430","1","2042269","5072","3785"
"44843","26430","2","2043826","3754","5038"
"44844","26430","3","2043827","5029","3758"
"44845","26430","4","2043828","5030","3775"
"44846","26431","1","2042270","2713","1790"
"44847","26431","2","2043829","1767","2725"
"44848","26432","1","2042271","4428","2350"
"44849","26432","2","2043830","4410","2349"
"44850","26432","3","2043831","4385","2246"
"44851","26432","4","2043832","4404","2276"
"44852","26432","5","2043833","4420","2331"
"44932","26448","1","2042325","4726","3592"
"44933","26448","2","2043900","4716","3564"
"44934","26448","3","2043901","4717","3574"
"44935","26448","4","2043902","4725","3587"
"44936","26449","1","2042326","4387","2766"
"44937","26449","2","2043903","4387","2740"
"44938","26449","3","2043904","4399","2797"
"44939","26449","4","2043905","4402","2788"
"44940","26450","1","2042327","6599","4463"
"44941","26450","2","2043907","6564","4048"
"44943","26452","1","2042329","2711","3749"
"44944","26452","2","2043909","2700","3724"
"44945","26452","3","2043910","2713","3719"
"44946","26452","4","2043911","5322","3746"
"44947","26452","5","2043912","5318","3664"
"44948","26452","6","2043913","2706","3742"
"44969","26457","1","2042336","5683","2255"
"44970","26457","2","2043933","5638","4410"
"44971","26457","3","2044116","5646","2249"
"44972","26458","1","2042337","5241","3700"
"44973","26458","2","2043934","4140","5713"
"44974","26458","3","2043935","5270","3691"
"44991","26461","1","2042340","5861","3861"
"44992","26461","2","2043951","5784","3656"
"44993","26461","3","2043952","5811","3687"
"44994","26461","4","2043953","5720","3666"
"44995","26461","5","2043954","5715","3686"
"44996","26461","6","2043955","4483","3194"
"44997","26461","7","2043956","4486","3197"
"44998","26462","1","2042341","5280","3743"
"44999","26462","2","2043957","5252","3675"
"45000","26462","3","2043958","5288","3681"
"45001","26462","4","2043959","5256","3642"
"45002","26462","5","2043960","5262","3660"
"45003","26462","6","2043961","5262","3666"
"45004","26462","7","2043962","5274","3654"
"45005","26462","8","2043963","5266","3636"
"45006","26462","9","2043964","5259","3655"
"45007","26462","10","2043965","5288","3671"
"45008","26462","11","2043966","5255","3628"
"45009","26462","12","2043967","5294","3697"
"45010","26462","13","2043968","5291","3658"
"45011","26462","14","2043969","5236","3702"
"45012","26462","15","2043970","5295","3761"
"45013","26463","1","2042342","4902","3572"
"45014","26463","2","2044215","4880","6787"
"45015","26463","3","2044216","1040","1827"
"45016","26463","4","2044217","4893","3569"
"45058","26471","3","2042383","5775","4063"
"45059","26471","4","2044374","5742","4022"
"45060","26471","5","2044375","5712","4031"
"45061","26471","1","2044376","4174","5796"
"45062","26471","2","2044377","5712","4031"
"45063","26471","6","2044378","5712","4031"
"45064","26471","7","2044379","5749","4081"
"45065","26472","3","2042384","5075","3511"
"45066","26472","4","2050244","5001","3354"
"45067","26472","5","2050245","5001","3357"
"45068","26472","1","2050246","4982","3357"
"45069","26472","2","2050247","5057","3491"
"45070","26473","1","2042385","5420","2282"
"45071","26473","2","2044329","5185","6038"
"45072","26473","3","2044330","5403","1936"
"45084","26477","1","2042389","4196","3421"
"45085","26477","2","2044336","4003","6411"
"45086","26477","3","2044337","4195","3406"
"45087","26478","1","2042390","4597","3854"
"45088","26478","2","2050248","3964","6553"
"45089","26478","3","2050249","4597","3854"
"45092","26480","1","2042392","6513","2015"
"45093","26480","2","2044346","6504","4007"
"45094","26480","3","2044347","6488","2085"
"45104","26486","1","2042430","3476","2623"
"45105","26486","2","2044406","3469","5161"
"45142","26498","1","2042446","5564","3837"
"45143","26498","2","2044493","4650","6298"
"45144","26498","3","2044494","5571","3850"
"45149","26500","1","2042448","3868","2409"
"45150","26500","2","2044510","3865","2414"
"45151","26500","3","2044511","3871","2342"
"45152","26500","4","2044512","3897","2427"
"45210","26513","1","2041858","5282","4051"
"45211","26513","2","2044585","5300","3951"
"45212","26513","3","2044586","5270","4001"
